SOC,RO,R1,Q1,a1,R2,Q2,a2,Q,L
1,0.0749449812327806,0.0245546961733577,0.837883484744147,0.545511312342452,0.00945527943872777,1.00911455514572,0.858195136856549,149.9375983581,2.2376071868511e-07
0.896551769647457,0.0752940067139701,0.0204051048811076,0.771904291581122,0.561998429878137,0.0132012708081093,0.939401065091237,0.810489859589048,119.612039591134,2.22583085280482e-07
0.793103743932128,0.0755615663901622,0.017833458632926,0.719695612349061,0.574229703797971,0.017687188725445,0.952500144770796,0.765479338639155,126.111260441826,2.21369465208634e-07
0.68965539071929,0.0761032836186021,0.0177407838239179,0.609228760422101,0.597655516615177,0.0183484766651127,0.934563593122715,0.780566204681277,151.912708686531,2.18290514159588e-07
0.586207161085629,0.0763020144545523,0.0188166634764416,0.641243417914786,0.593697428403003,0.0195421888040064,1.02159293487366,0.775630297001321,218.929852723977,2.17371145956733e-07
0.482472126763029,0.0762212542803017,0.0202168066668986,0.788334316390307,0.570218946635173,0.0212186450422658,1.27821907740803,0.748446645569098,253.159077968625,2.18471885489141e-07
0.379023771022435,0.0763482313970474,0.0228703016291832,0.862266656603542,0.562300000220881,0.019863717279483,1.65966081107017,0.748645131144517,227.95575263955,2.15908769367092e-07
0.275288272311541,0.0764336860547936,0.0426926055056875,1.35867563560415,0.510459306332061,0.00915140910384751,4.85105478572254,0.960650733961895,158.83263542604,2.13756959656614e-07
0.171839776029878,0.0761926175373848,0.050335230640614,1.79159707006457,0.470790510851314,0.0116622238889514,5.12920300313576,1.02040097823564,196.190108910693,2.21263969377752e-07
0.0683909818557454,0.0764748807375614,0.0496091564383482,1.83622033573671,0.46738594502829,0.0180415916925266,4.88195828861563,0.986364372501244,114.299603814415,2.22488761969168e-07
