SOC,RO,R1,Q1,a1,R2,Q2,a2,Q,L
1,0.075471036915538,0.0238060278190725,0.823128644433955,0.549852768657459,0.00741600948989333,1.03743428932492,0.892485465109152,152.653812866049,2.23135167713354e-07
0.896700338090954,0.0756242009458749,0.0198210070240385,0.814470052055834,0.555851362424406,0.0112624609936035,0.988253154054544,0.820414169392941,121.674233168541,2.23341093276388e-07
0.793400559171621,0.0759512436745338,0.0170285475647882,0.722681825128755,0.574086974843889,0.0157953028122932,0.999410545992638,0.769245123020287,128.244873494878,2.21611479205143e-07
0.690101027119776,0.0764683652921844,0.0167848841354283,0.612169962474596,0.597641246308065,0.0166641996585499,0.960483161001983,0.784522788675228,148.245686501218,2.18259198293203e-07
0.586514621733279,0.0767060768526833,0.0179548863061066,0.629146235384783,0.5977122308118,0.0175802698390962,1.06651663923384,0.782122255897595,217.757087990545,2.15947096916111e-07
0.482928146146576,0.0765642134689277,0.0196544579946075,0.777861924587945,0.571568378574541,0.0188781438038612,1.3351474375169,0.760197373010539,248.343671119796,2.19026580721492e-07
0.37934190747496,0.07670414213283,0.0220472816790206,0.848948076382809,0.564677878836802,0.0177493990885336,1.73215298743392,0.761963740532244,226.454127876047,2.17025258329628e-07
0.276042355824269,0.0767417231147235,0.0388647126788814,1.37898905270146,0.51024795828715,0.00949461497723369,4.50908883177199,0.943061106155454,158.686108655485,2.14261625466499e-07
0.172743182813414,0.0764274802343672,0.0471658610974365,1.87733281399281,0.466002108617455,0.0119861396676387,4.87051490999984,1.01129007850005,193.618220703246,2.21860270930167e-07
0.0691566971992996,0.0766690620482082,0.0478592474911922,1.97009635093124,0.459139160924262,0.0174909751512938,4.80687050943692,0.989001493579462,116.558806592188,2.23602536645334e-07
