SOC,RO,R1,Q1,a1,R2,Q2,a2,Q,L
1,0.0783792021800675,0.0276419208924687,1.067046757829,0.484345490328433,0.00800834617113558,1.40826889014576,0.864757524029767,142.100954167127,2.44800847980625e-07
0.891559293615738,0.0785809248974939,0.0233808194323703,1.03760546736466,0.493403476188419,0.0118720696723345,1.40679773595339,0.788483112212317,118.565444539089,2.43566195860078e-07
0.783118780629824,0.0793428659268379,0.0182481680207392,0.705565506282528,0.543845968947823,0.0180723331432813,1.36275189647454,0.728227517006884,119.116412703333,2.41032714821718e-07
0.674978147239188,0.0799205329601357,0.0197324581634217,0.672348642872546,0.558074841469287,0.0169146263041353,1.43350565097055,0.765245772479653,142.760713596082,2.36754048645176e-07
0.566837230384558,0.080102973122399,0.0228879782626859,0.783892706788144,0.546403740020468,0.0158439815835445,1.78820625223289,0.788773090616505,202.762598096341,2.33801280474371e-07
0.458396648128279,0.0799300646961316,0.0272739533202875,1.02066766253411,0.51802118176715,0.0142509189345482,2.37759167668467,0.824003584252513,215.850521664354,2.33973639076363e-07
0.349956112479016,0.0799783335295877,0.0316608414206432,1.26706252964556,0.497882500838211,0.0129169997922476,2.98860672868031,0.895055341396239,171.688341503683,2.31321909882502e-07
0.241515352631233,0.0789744206142984,0.0412061556952065,2.126393259102,0.425607044410759,0.0182386489475659,3.48095925233902,0.974273937461167,136.237958705938,2.4152404984121e-07
0.13337478919173,0.0791325218370029,0.0421017527237428,2.23718658860228,0.416160895201448,0.0256672836777978,3.44256136743341,0.956894721160033,135.845027086774,2.45144909002673e-07
0.0252343017549396,0.082302366357097,0.0305675717629935,1.12048299336236,0.528613296596711,0.0424689067513917,3.27481312789242,0.900700433514131,57.1459912489419,2.21181442767907e-07
