SOC,RO,R1,Q1,a1,R2,Q2,a2,Q,L
1,0.000272672857550697,0.00142051709889335,0.0552387343769061,0.00835280966861106,0.00131790866211239,0.0655467578890443,0.0372982674494749,3.11520478543623,3.46272774125113e-09
0.891559293615738,0.000151795882385876,0.00135971598893507,0.0633328679827898,0.00790023207965493,0.00121002677213058,0.0361927972097257,0.0188099100911424,1.22276879688651,1.72669865302776e-09
0.783118780629824,0.000686620459203747,0.00425259887837426,0.278082835437911,0.0544131436766677,0.0034753197239745,0.147383699087128,0.0275493099981658,1.48748193338621,4.6296333029165e-09
0.674978147239188,0.000754313459401111,0.00479453834980059,0.290841157082301,0.0599804544305059,0.003929212018754,0.176994236478795,0.0369231724265115,3.15977004194876,6.38880837994149e-09
0.566837230384558,0.000835205653852122,0.00611446380094663,0.357955362459727,0.0634144314989135,0.00503798381246974,0.283133904668875,0.0543589911076482,10.3064447904936,8.01549731018476e-09
0.458396648128279,0.00073797600166305,0.00602332590866557,0.374002240123546,0.0507360666169996,0.00479227133164124,0.339302643807659,0.0634922699501933,16.7213444090757,7.58733487269652e-09
0.349956112479016,0.000807281908837589,0.00620101677840674,0.442372604793837,0.0494490533290389,0.00448793474348442,0.378850035108912,0.0766652129451987,17.3443641749732,9.62413470798567e-09
0.241515352631233,0.000523316092039842,0.00352986675071596,0.313581254663665,0.0224455184759735,0.00185569047093487,0.135772360101315,0.0257288770898689,9.65311013617936,5.64254452855704e-09
0.13337478919173,0.00041124573585149,0.00249226774167438,0.231049606365451,0.0162280116050291,0.00131515731814118,0.0821368204662537,0.0131841356847509,6.11267235372524,4.31608513773223e-09
0.0252343017549396,0.000401724264836411,0.00150809384751534,0.141593120185477,0.0206746311527207,0.00148348727638918,0.0621415360376984,0.0126065055708698,1.89594323374337,7.63010803170793e-09
