SOC,RO,R1,Q1,a1,R2,Q2,a2,Q,L
1,0.0764619310171075,0.0265821766235255,0.968168273334481,0.516422362714968,0.00794283314018289,1.18945604584833,0.877215931088886,147.30609898245,2.36657309756404e-07
0.894459214159389,0.0766117934162423,0.0225502833627279,0.950820113999105,0.523641549677707,0.0114549788580202,1.17158595893294,0.814031606871366,119.408431269902,2.37272289832547e-07
0.78862531814912,0.0770169984071348,0.0182861924148142,0.78675141515368,0.549875896779152,0.0172450373387818,1.1653254928531,0.749502048411306,121.906640639415,2.35869607600823e-07
0.682791589074279,0.0776967843894127,0.0185808049109496,0.659870449979622,0.578669893454079,0.0170894021621366,1.18095379509766,0.774434733108864,148.879717094774,2.30813323678941e-07
0.576957547252144,0.0779484999580702,0.0200683125595565,0.693210355854579,0.57819571090892,0.0175544880233173,1.35595832319542,0.778046417469266,214.395729927052,2.28593846526014e-07
0.471416351509301,0.0777253819566916,0.0235978961652087,0.899935179737993,0.546723532446974,0.0170688429595224,1.86729330830426,0.772654814529351,239.345527794897,2.30458783604946e-07
0.365875165418386,0.077912637022793,0.0277954118604958,1.02958491506263,0.536379752313146,0.0143867399937224,2.55278167958913,0.814140191060677,207.256764217671,2.26563017891901e-07
0.260041287337153,0.0774375005857553,0.0417487166308687,1.79598823255091,0.467434493127232,0.0127400216179766,4.14487127325288,0.980295581872254,146.906550279381,2.30914460416784e-07
0.154207279516035,0.0771864320983138,0.0461105663503463,2.16257634579707,0.437821637419509,0.0184688671290517,4.11620518417317,0.979405518035283,169.811503763828,2.38052556840701e-07
0.0483731878095812,0.0794525912230045,0.0338003476329686,1.18641229962513,0.532537190296258,0.0336304798691892,3.52848423959471,0.90397551903742,79.361377038394,2.19371307495378e-07
