0.4340248108	1.0001032352	3.4002988338
1.4340815544	1.0001131296	3.4219393730
2.4341392517	1.0001186132	3.4352142811
3.4341959953	1.0001165867	3.4462342262
4.4342536926	1.0001218319	3.4558961391
5.4343104362	1.0001155138	3.4646031857
6.4343681335	1.0001196861	3.4725265503
7.4344248772	1.0001206398	3.4798340797
8.4344825745	1.0001211166	3.4866557121
9.4345393181	1.0001188517	3.4929981232
10.4345970154	1.0001188517	3.4989447594
11.4346537590	1.0001175404	3.5045521259
12.4347109795	1.0001258850	3.5098559856
13.4347681999	1.0001223087	3.5148596764
14.4348254204	1.0001262426	3.5196280479
15.4348821640	1.0001225471	3.5241599083
16.4349398613	1.0001246929	3.5284571648
17.4339966774	1.0001255274	3.5325841904
18.4340543747	1.0001215935	3.5365402699
19.4341111183	1.0001173019	3.5402946472
20.4341688156	1.0001190901	3.5439226627
21.4342255592	1.0001188517	3.5473897457
22.4342832565	1.0001294613	3.5507566929
23.4343400002	1.0001221895	3.5539729595
24.4343976974	1.0001215935	3.5570797920
25.4344544411	1.0001193285	3.5600955486
26.4345121384	1.0001103878	3.5629599094
27.4345688820	1.0001208782	3.5657680035
28.4346265793	1.0001206398	3.5684845448
29.4346833229	1.0001175404	3.5710966587
30.4347410202	1.0001254082	3.5736694336
31.4347977638	1.0001219511	3.5761365891
32.4348549843	1.0001237392	3.5785310268
33.4349122047	1.0001248121	3.5808622837
34.4349694252	1.0001195669	3.5831410885
35.4340262413	1.0001209974	3.5853538513
36.4340834618	1.0001230240	3.5874869823
37.4341406822	1.0001196861	3.5895657539
38.4341979027	1.0001244545	3.5916166306
39.4342551231	1.0001188517	3.5935957432
40.4343123436	1.0001217127	3.5955412388
41.4343695641	1.0001219511	3.5974137783
42.4344267845	1.0001289845	3.5992629528
43.4344840050	1.0001296997	3.6010777950
44.4345412254	1.0001202822	3.6028470993
45.4345984459	1.0001183748	3.6045601368
46.4346556664	1.0001239777	3.6062469482
47.4347128868	1.0001263618	3.6079072952
48.4347701073	1.0001244545	3.6095137596
49.4348273277	1.0001218319	3.6110754013
50.4348845482	1.0001207590	3.6126303673
51.4349417686	1.0001223087	3.6141524315
52.4339985847	1.0001242161	3.6156361103
53.4340558052	1.0001219511	3.6170864105
54.4341130257	1.0001255274	3.6185131073
55.4341702461	1.0001266003	3.6199202538
56.4342274666	1.0001207590	3.6212866306
57.4342846870	1.0001240969	3.6226294041
58.4343419075	1.0001223087	3.6239645481
59.4343991280	1.0001299381	3.6252615452
60.4344563484	1.0001224279	3.6265225410
61.4345135689	1.0001217127	3.6277570724
62.4345707893	1.0001267195	3.6290025711
63.4346280098	1.0001240969	3.6302022934
64.4346852303	1.0001226664	3.6313912868
65.4347424507	1.0001262426	3.6325728893
66.4347996712	1.0001254082	3.6337070465
67.4348568916	1.0001316071	3.6348404884
68.4349141121	1.0001239777	3.6359286308
69.4349713326	1.0001196861	3.6369955540
70.4340286255	1.0001258850	3.6380844116
71.4340853691	1.0001229048	3.6391210556
72.4341425896	1.0001270771	3.6401395798
73.4341998100	1.0001246929	3.6411602497
74.4342570305	1.0001240969	3.6421563625
75.4343142509	1.0001280308	3.6431446075
76.4343714714	1.0001167059	3.6440978050
77.4344286919	1.0001298189	3.6450374126
78.4344859123	1.0001288652	3.6459562778
79.4345431328	1.0001316071	3.6468846798
80.4346003532	1.0001280308	3.6477746964
81.4346575737	1.0001249313	3.6486611366
82.4347147942	1.0001320839	3.6495292187
83.4347720146	1.0001254082	3.6503880024
84.4348292351	1.0001292229	3.6512224674
85.4348864555	1.0001188517	3.6520471573
86.4349436760	1.0001263618	3.6528711319
87.4340009689	1.0001244545	3.6536865234
88.4340581894	1.0001257658	3.6544623375
89.4341154099	1.0001301765	3.6552429199
90.4341721535	1.0001287460	3.6560151577
91.4342293739	1.0001285076	3.6567721367
92.4342865944	1.0001156330	3.6574995518
93.4343438148	1.0001219511	3.6582536697
94.4344010353	1.0001236200	3.6589791775
95.4344582558	1.0001251698	3.6596801281
96.4345154762	1.0001267195	3.6603865623
97.4345726967	1.0001192093	3.6610825062
98.4346299171	1.0001182556	3.6617579460
99.4346871376	1.0001223087	3.6624341011
100.4347443581	1.0001226664	3.6630787849
101.4348015785	1.0001232624	3.6637437344
102.4348587990	1.0001196861	3.6644110680
103.4349160194	1.0001218319	3.6650385857
104.4349732399	1.0001246929	3.6656758785
105.4340305328	1.0001237392	3.6663022041
106.4340877533	1.0001308918	3.6669061184
107.4341449738	1.0001236200	3.6675322056
108.4342021942	1.0001206398	3.6681191921
109.4342594147	1.0001225471	3.6687214375
110.4343161583	1.0001196861	3.6693103313
111.4343733788	1.0001239777	3.6698956490
112.4344305992	1.0001225471	3.6704587936
113.4344878197	1.0001250505	3.6710324287
114.4345450401	1.0001268387	3.6715917587
115.4346022606	1.0001229048	3.6721434593
116.4346594810	1.0001285076	3.6726968288
117.4347167015	1.0001218319	3.6732494831
118.4347739220	1.0001262426	3.6737985611
119.4348311424	1.0001230240	3.6743073463
120.4348883629	1.0001167059	3.6748278141
121.4349455833	1.0001219511	3.6753726006
122.4340023994	1.0001144409	3.6758887768
123.4340600967	1.0001240969	3.6764216423
124.4341168404	1.0001240969	3.6769301891
125.4341745377	1.0001236200	3.6774446964
126.4342312813	1.0001188517	3.6779410839
127.4342889786	1.0001170635	3.6784427166
128.4343457222	1.0001263618	3.6789624691
129.4344034195	1.0001165867	3.6794409752
130.4344601631	1.0001196861	3.6799323559
131.4345173836	1.0001211166	3.6804261208
132.4345746040	1.0001155138	3.6808991432
