SOC,RO,R1,Q1,a1,R2,Q2,a2,Q,L
1,0.000498874714394842,0.00641281375535949,0.128000313138664,0.0524799105145995,0.00585899790865826,0.181743287933305,0.0554968090543329,3.31000691912482,4.5999957115307e-09
0.902440844706845,0.000496692870780897,0.00545767375244652,0.12125530380527,0.0540137618030767,0.00492414127249314,0.14285393202561,0.0491249583619395,2.16419142983612,4.92885314888631e-09
0.8046108323556,0.000690936337501054,0.00699978081695599,0.167954491009368,0.0748870721422731,0.00627798651323007,0.173884065552218,0.0548040254598268,3.1971682256659,6.88236270236043e-09
0.768839196176339,0.000750421523716484,0.00756779180009407,0.181704392098746,0.0814505809795448,0.00678648540381336,0.194297654865207,0.0608291406632949,4.30570501189793,7.78426208880572e-09
0.671280119615929,0.000583698123929092,0.00623986295438972,0.150909094794227,0.0606423598239089,0.00560565619475807,0.163391817809316,0.0520324676861659,5.86297601741635,5.91349438907116e-09
0.573450352682376,0.000543886453219681,0.00583478944666871,0.149890572782151,0.0545161783639406,0.00523163998737887,0.160644499552085,0.0474645623066804,6.71300202151221,5.4139733567047e-09
0.475620616470884,0.000625251233858704,0.00676064755428066,0.175652484323807,0.060375730009987,0.00605333511215271,0.234613541702624,0.0608562133045003,8.24996127198905,6.56025789788204e-09
0.377790921844467,0.000952288182578516,0.00968932082469758,0.26737188681517,0.0858038381402039,0.00860098081801671,0.473356704852087,0.101115345723763,10.58233969864,1.11837381698653e-08
0.280231744548624,0.000644508599072434,0.00557449086068669,0.186635060685785,0.0487297743786211,0.00489880650200804,0.479816477456991,0.0567675110591964,8.40112119134797,8.36175399698354e-09
0.182672699167436,0.000373416418571009,0.00309302469078768,0.117760148951603,0.0244872444084827,0.0026534048384296,0.361048897884828,0.0368013887990073,6.74216916767904,5.12606795726979e-09
0.0848427490716755,0.000254950275793727,0.00178277827875649,0.0997636700419256,0.0112881940163113,0.00113654379921699,0.225182816189351,0.02760017893055,2.25687763617177,3.45850571055091e-09
