SOC,RO,R1,Q1,a1,R2,Q2,a2,Q,L
1,0.000379721557098374,0.00142061904029607,0.0612088888602208,0.0113203389609837,0.00136474269042631,0.109839197531333,0.0567238133319261,3.038703724454,4.52166705538637e-09
0.892825241399065,0.000199515708098154,0.00111579654171631,0.0495508694373607,0.00781315530690328,0.0010391773475616,0.0452244316018776,0.0293154324008873,1.25137187364481,2.37124720467827e-09
0.785352916261391,0.000873128190341693,0.00407010206453709,0.243998816504066,0.0745617782085233,0.00319304408743594,0.157836036479882,0.0299904464009032,1.27060575743001,6.11317322548785e-09
0.67788098682956,0.00074792419540836,0.00394841638578369,0.226104273641116,0.0629042444828404,0.00314398857134791,0.141711892464672,0.0394281908966969,2.38997393356838,6.01096427715895e-09
0.570408554361154,0.000794257878062208,0.00446724630080278,0.257131527128045,0.0659434073781658,0.00357888132129181,0.177562267168559,0.0511813091865478,5.42960602670494,7.31336327115533e-09
0.463233747449205,0.000754822870629012,0.00435545131482278,0.279819268371809,0.0578690705265213,0.00344413028833923,0.206009661849463,0.0523087613211151,7.06209885252062,7.03441056144634e-09
0.356058586422926,0.00105188573663031,0.00592485868720727,0.425449974591851,0.0762727459500952,0.00456636220223226,0.315476813363137,0.0776044455570343,10.1165965994964,1.04511443707229e-08
0.248586448836086,0.000868351619697158,0.00465804409812736,0.444631737701734,0.0477404674888739,0.00300275384792561,0.237179454165659,0.0633890794048196,10.3484590959327,9.16746451262924e-09
0.141114493852406,0.000502677150833525,0.00270241742562064,0.280933919332971,0.02163775482938,0.00144582638045032,0.103152271217928,0.0256687992524469,8.48330376748572,4.52145132799741e-09
0.0336420558910856,0.000491297641563967,0.00179957171243869,0.179344350939114,0.025498257188494,0.00133859026491796,0.0935519189480524,0.0165987629822675,1.91305538440703,7.05497008082445e-09
