SOC,RO,R1,Q1,a1,R2,Q2,a2,Q,L
1,0.0769099546062305,0.0187948824457726,0.797267388494185,0.556062413535296,0.00540240884307012,1.18362043781885,0.900760919209606,171.676947228267,2.40044139095922e-07
0.899216335930091,0.0771673940026367,0.0151270916720767,0.688092497326023,0.576071980785693,0.0088339575100482,1.09621529290089,0.817405302404354,140.280710422043,2.40986987395664e-07
0.798152701242354,0.0774984382255534,0.0139703407294597,0.635718685953863,0.588797441349721,0.0110641556347923,1.1432272354612,0.778942150063792,145.123909857024,2.39333526703387e-07
0.78807431890331,0.078258990074691,0.0130765525580437,0.479214591117618,0.630118858797323,0.0118639901278784,1.0735865151907,0.79255658388195,159.478165666176,2.3575368613155e-07
0.687290597461085,0.0783601270651772,0.0147321731607743,0.548346505509751,0.61288406389311,0.0114809829138442,1.14576237929946,0.810121925972822,223.816500366459,2.3473274698742e-07
0.586227227447345,0.078411709694426,0.0156771960475404,0.623625091264585,0.597699470942486,0.0122521339391381,1.37919806496831,0.797183025573414,243.91310660123,2.37334300903457e-07
0.48516386410882,0.0786427081516381,0.0169157788870042,0.693829374804181,0.59070563821679,0.0116666628134615,1.68403150593421,0.80581273132367,237.624349015374,2.3379267498921e-07
0.384099992849262,0.0787340799856453,0.0200738667461242,0.86717537482202,0.566284044888229,0.0103851513629279,2.29898769028828,0.845509296815293,191.174191519274,2.33175548072564e-07
0.283316300048336,0.0784916056828676,0.0283418480528745,1.60747356849485,0.488719642172211,0.0105418161256889,3.71251871112744,0.92641783834437,182.225134727511,2.37820140463672e-07
0.182532403711283,0.0784397673260599,0.0330273194492014,2.08324210739455,0.453705734451621,0.0115963275048115,4.06346289447484,0.96796489488285,167.304315409099,2.41008288479815e-07
0.0814690702423312,0.0822603004033034,0.0264438422815644,1.33760287629946,0.535266307534055,0.0225051060404364,4.03269427397112,0.895500209748185,47.4108992442273,2.23632135954416e-07
