SOC,RO,R1,Q1,a1,R2,Q2,a2,Q,L
1,0.000252856168769994,0.00114431551698917,0.0517615145136008,0.00904644455906448,0.00108968134975526,0.0921265001353294,0.0473093155153892,2.88780877008711,3.33534599019685e-09
0.895211020466619,0.00018162961710664,0.0015169128239518,0.083972998327421,0.0132170443492063,0.00134628356964044,0.0479706895881523,0.0277050648171609,1.28453969700976,1.9908310169638e-09
0.790421800106717,0.000751316048939689,0.00428140075761899,0.294617960398646,0.0716379936966545,0.0034787452000431,0.173571688011994,0.0373375187555093,1.58629280675482,5.21648768611584e-09
0.685922497744541,0.00067470398394677,0.00388884917875892,0.245078691555587,0.0666703353297958,0.00318062596457975,0.164396028787713,0.0393236704141495,2.57836261088679,5.95913034621345e-09
0.581423287682106,0.000729848516377391,0.0042060572168271,0.271454357220261,0.0682452994055663,0.00341439656576952,0.177937690981052,0.0457832718517628,5.70034157699042,6.79663661295291e-09
0.476633845595422,0.000692170114501265,0.00427823381220263,0.299983079150091,0.0602390098338812,0.00346023552278129,0.217076086716176,0.0501262846267649,7.88268594214907,6.61695661572321e-09
0.371844627557927,0.000912057315889659,0.00569990518729149,0.430268404710321,0.0763392370669659,0.00453548265329638,0.33128432219006,0.0775123013268112,11.9151323303762,9.62023515319746e-09
0.267055471080072,0.000843919503432904,0.0050452413343992,0.489134351778203,0.0573128441185077,0.00356848836647141,0.311457765336882,0.077152953091207,11.1695292253436,9.81372065278824e-09
0.162556164739439,0.00047969401608923,0.00289079192645851,0.321527737488094,0.0245865350083013,0.00165842559664378,0.138053331205738,0.032740637821669,11.10008270643,4.99649254818994e-09
0.0580570415420344,0.000441595867831681,0.00254042670205429,0.290313712056522,0.019611137369274,0.00130507540102241,0.102392276807895,0.0203571611453382,4.42878023316873,4.2344408292344e-09
