SOC,RO,R1,Q1,a1,R2,Q2,a2,Q,L
1,0.000165969570469006,0.00133757737155085,0.049459591448942,0.00973493633672705,0.00126530940677571,0.0564254690936696,0.0436027379766385,2.83718194713399,2.5980266749815e-09
0.899443257963295,0.000275308164128662,0.00254509528909443,0.138066967708223,0.0345181802685339,0.00223296783716157,0.0887890928958092,0.0355359475144602,1.4111058324981,2.52474822974977e-09
0.798886531339473,0.000440115847217684,0.00351855917315947,0.216766276064734,0.0558560440762824,0.00304218295805564,0.134147617831035,0.0354882090215809,1.58738584372579,3.6258475421213e-09
0.784680449403163,0.000680580379637645,0.00509037352682529,0.302229251348656,0.0854617748067028,0.00436384849999202,0.185105251738643,0.0553045046201205,3.25056379999973,6.42211454437777e-09
0.684402079263279,0.000521122427197983,0.00376895222358185,0.216952948073199,0.0633305825554843,0.00322008531479064,0.143076148543114,0.0415508434264305,5.40635154348931,5.45456905697793e-09
0.584123186698467,0.000579129110535172,0.00448496661783563,0.27285584434989,0.0650726108330999,0.00384045860976166,0.202566525139667,0.0484827677820864,8.18102278860524,5.83403228017843e-09
0.483566512612232,0.000749113770192862,0.00559349450063314,0.359312117220865,0.082459690666613,0.00477922211310394,0.307196343551316,0.0605952212608995,10.6797978860557,8.08464941735303e-09
0.383010050131276,0.000950698670139337,0.00760044520623647,0.518272648240644,0.0941322215070151,0.0064091995896272,0.582274359232964,0.103701692696948,13.0768827668891,1.12045324985217e-08
0.282453614196131,0.000436351416114613,0.00343493678303127,0.313997146248132,0.0298590343396528,0.00239494330897676,0.321453410764387,0.0609711440759578,14.2252583253901,5.72221912699613e-09
0.182174941044914,0.000289506154325834,0.00225570866700969,0.222207216754692,0.0170280703435284,0.00138945677677453,0.181423140858913,0.0323086914026245,10.434184609105,3.67747903160158e-09
0.0818966254983997,0.000471701299730728,0.00260373064655847,0.271142644500703,0.0321941688497405,0.00218600109813537,0.244567815559487,0.0299546166356692,1.42588775949358,8.61508598362806e-09
