SOC,RO,R1,Q1,a1,R2,Q2,a2,Q,L
1,0.000449222870245944,0.00145693313218909,0.0357831717963709,0.0103012121249202,0.00147781167821366,0.0725443480611009,0.0518409758431356,2.10788489092236,5.42470733616376e-09
0.887041058975527,0.00020050948094299,0.00082969053741282,0.0205809273195014,0.00497860718360933,0.000825529387301112,0.0241975925018864,0.0201557857614276,0.818034385683497,2.25199765820755e-09
0.77408233304997,0.000605213471949268,0.00434781281320372,0.151084680488713,0.0402175631137176,0.00365712513691812,0.0818248386789894,0.0369847201088839,1.57187056999429,4.11011842342196e-09
0.660809873945333,0.000849469347239565,0.00473414856564925,0.170520026679982,0.0585845591739785,0.00381489666334028,0.101625143502312,0.0359366810561042,1.8704322356959,6.36430947959912e-09
0.547537447155513,0.000880308962658599,0.00512916907542562,0.191480299978069,0.058305991849347,0.00414755292903502,0.138300123445281,0.0413920530944136,4.0232074007991,7.15469257329935e-09
0.434265271763586,0.00100878933693008,0.00639309850512539,0.258164790327915,0.0627794732883651,0.00517220127299138,0.235531243568382,0.0565683270955587,6.3256993501039,8.40925835881416e-09
0.321306328829259,0.00112664143664887,0.00724704541249316,0.350670474523187,0.0597300157362308,0.00547976546324644,0.403980495146902,0.0895092001483603,8.61103650880124,1.10995852572036e-08
0.208347368875257,0.000693964288305934,0.00394473555593526,0.249207967126952,0.0265089574134041,0.00225683171549708,0.181597246430224,0.0465811703203086,10.10970990004,7.19756626458558e-09
0.0950749938261317,0.000439071464942527,0.002485959031511,0.162033289023391,0.0135138157594282,0.00116025011931354,0.0874340451636796,0.0199995035724899,6.68729309864439,3.92772157879907e-09
-0.0181972438168596,0.000671433222594782,0.00233636882163619,0.151027904101138,0.0275377346076879,0.00219375369347497,0.126780980217411,0.0215912178805572,1.31996699609264,1.11210918704071e-08
