0	3.8362379074
0.000833260277563859	3.806658268
0.00166651432949371	3.7921125889
0.00249976420876816	3.7810542583
0.00333301660490883	3.7717609406
0.0041662726436746	3.7636241913
0.00499953206043637	3.756248951
0.0058319561422348	3.7494535446
0.0066652209898379	3.7431182861
0.00749848557242586	3.73716259
0.00833175028757694	3.7314927578
0.00916501129368249	3.7261435986
0.00999828097617334	3.7210052013
0.0108315448303029	3.7160739899
0.0116648159697938	3.7113745213
0.0124980883015196	3.7068314552
0.013331358579989	3.7024292946
0.0141646323025722	3.6981773376
0.0149979037070782	3.6940970421
0.015831170475319	3.6901032925
0.0166644492976939	3.6862306595
0.0174977251395928	3.6824975014
0.0183310001868072	3.6788303852
0.0191642767573311	3.6752645969
0.0199975461748068	3.6717793941
0.020829989444147	3.6683905125
0.0216632583981166	3.6650614738
0.0224965341737718	3.6617922783
0.0233298095522448	3.6585896015
0.0241630813539486	3.6554265022
0.0249963497119122	3.6523487568
0.0258296206526774	3.6492731571
0.0266628968258344	3.6462681293
0.0274961718729477	3.6433179379
0.0283294461916383	3.640383482
0.0291627188544196	3.6375069618
0.0299959924445689	3.634673357
0.0308292663657283	3.6318533421
0.0316625384325412	3.6290910244
0.0324958169898847	3.6263463497
0.0333290870036367	3.6236412525
0.0341623619844961	3.6209597588
0.0349947993651456	3.6183078289
0.0358280740811189	3.6156802177
0.0366613529034938	3.6131033897
0.0374946255000681	3.6105427742
0.0383279053160151	3.6080305576
0.0391611760581022	3.6055550575
0.0399944509728545	3.6030921936
0.0408277266822559	3.6006700993
0.0416609977556236	3.5982699394
0.0424942712793989	3.5959076881
0.0433275428163762	3.5935878754
0.0441608119688994	3.591303587
0.0449940823137257	3.5890421867
0.045827358552991	3.5868167877
0.0466606321431404	3.5846002102
0.0474939069915477	3.5824422836
0.0483271772702036	3.5803246498
0.0491604487408327	3.5782535076
0.0499928864523088	3.5761725903
0.0508261552736948	3.5741257668
0.0516594257509533	3.5721225739
0.0524926973540541	3.5701708794
0.0533259646522141	3.5682234764
0.0541592324139839	3.5662908554
0.0549925038185093	3.5644078255
0.0558257731035329	3.5625844002
0.0566590396069252	3.5607559681
0.0574923122698088	3.5589389801
0.0583255855949248	3.5571539402
0.059158863622532	3.5554192066
0.0599921386034372	3.5537166595
0.0608254102728473	3.5520188808
0.0616586813461121	3.5503504276
0.0624919556647849	3.5487163067
0.0633252326326926	3.5470972061
0.0641576678963566	3.5455107689
0.0649909386385469	3.5439381599
0.0658242083209545	3.5423867702
0.0666574784670552	3.5408532619
0.0674907515272393	3.5393362045
0.0683240259783641	3.5378358364
0.0691572989061796	3.5363714695
0.0699905748805304	3.5349109173
0.0708238455565144	3.533444643
0.071657116232451	3.5320394039
0.0724903928029749	3.5306370258
0.0733236695721212	3.5292699337
0.0741569405129896	3.5278756618
0.0749902128446321	3.5265102386
0.0758234848452	3.5251624584
0.0766567555211366	3.523816824
0.0774900270580113	3.5225000381
0.0783232963431184	3.5212004185
0.0791557403405689	3.5199110508
0.0799890102879638	3.5185945034
0.0808222832819219	3.5173177719
0.0816555593888359	3.5160679817
0.0824888287400856	3.5148279667
0.0833220990848921	3.513584137
0.0841553741321066	3.5123574734
0.0849886465299751	3.5111339092
0.0858219172721654	3.5099225044
0.0866551931140643	3.5087218285
0.0874884638563576	3.5075232983
0.0883217350620745	3.5063445568
0.0891550036848658	3.5051672459
0.0899882734997254	3.5039942265
0.0908215469573767	3.5028333664
0.0916548184281087	3.5016665459
0.0924880897000517	3.5005357265
0.093320527014919	3.4993915558
0.0941537992141094	3.4982483387
0.0949870708835195	3.4971253872
0.0958203423541683	3.4960234165
0.0966536138249003	3.4948859215
0.0974868856267069	3.4937829971
0.0983201635218621	3.4927046299
0.0991534367146094	3.4915943146
0.0999867079865523	3.4905183315
0.100819984225918	3.4894285202
0.101653258875666	3.488376379
0.1024865337904	3.4873087406
0.103319808837615	3.4862401485
0.104153081235585	3.4851896763
0.104986357474868	3.484152317
0.105819629144278	3.4830987453
0.106652907238111	3.4820582867
0.107486186921424	3.4810371399
0.108318628735519	3.4800019264
0.109151905703343	3.478979826
0.109985183863402	3.47798419
0.110818459175437	3.4769368172
0.11165173455381	3.4759511948
0.112485009865928	3.474966526
0.113318281137871	3.4739460945
0.114151556781148	3.4729688168
0.114984830636099	3.4719817638
0.115818102504215	3.470979929
0.116651377551346	3.4700102806
0.117484649220757	3.4690387249
0.11831792731459	3.4680604935
0.119151208123828	3.4671010971
0.119984483899585	3.4661371708
0.120817762390845	3.4651753902
0.121651040153521	3.46423316
0.122483481437901	3.463283062
0.123316759332957	3.4623203278
0.12415003510873	3.4614036083
0.12498331234147	3.4604578018
0.125816590104161	3.4595448971
0.126649866740811	3.4586157799
0.127483140132254	3.4576730728
0.128316417364993	3.4567785263
0.129149690690211	3.4558436871
0.129982967591792	3.4549295902
0.13081624184434	3.4540295601
0.131649529409148	3.453101635
0.132482803992771	3.4522292614
0.13331607639062	3.4513118267
0.134149353292318	3.4504282475
0.134982637744252	3.4495306015
0.135815912791484	3.4486453533
0.136649193004716	3.4477684498
0.137481632370325	3.4468836784
0.1383149080135	3.4459986687
0.139148186041124	3.4451391697
0.139981466055579	3.4442586899
0.140814747262299	3.4434199333
0.141648027210501	3.4425261021
0.142481307754906	3.4416797161
0.143314588829061	3.4408164024
0.144147865399602	3.4399855137
0.144981150381372	3.4391291142
0.145814430263545	3.4382781982
0.146647709549458	3.4374415874
0.147480988239397	3.436609745
0.148314264677368	3.4357805252
0.149147544493232	3.4349398613
