0.4260239601	1.0000736713	3.3425617218
1.4260811806	1.0000730753	3.3674461842
2.4261384010	1.0000827312	3.3759827614
3.4261956215	1.0000824928	3.3826711178
4.4262528419	1.0000867844	3.3884434700
5.4253101349	1.0000860691	3.3936791420
6.4253673553	1.0000892878	3.3985168934
7.4254245758	1.0000872612	3.4030647278
8.4254817963	1.0000889301	3.4073958397
9.4255385399	1.0000848770	3.4115235806
10.4255957603	1.0000883341	3.4155035019
11.4256529808	1.0000919104	3.4193592072
12.4257102013	1.0000944138	3.4230697155
13.4257674217	1.0000911951	3.4267013073
14.4258246422	1.0000864267	3.4302020073
15.4258818626	1.0000934601	3.4336066246
16.4259390831	1.0000926256	3.4369535446
17.4259963036	1.0000903606	3.4402251244
18.4260535240	1.0000903606	3.4434132576
19.4261107445	1.0000917912	3.4465374947
20.4261679649	1.0000951290	3.4496173859
21.4262251854	1.0000895262	3.4526023865
22.4252824783	1.0000928640	3.4555506706
23.4253396988	1.0000933409	3.4584436417
24.4253969193	1.0000929832	3.4612836838
25.4254541397	1.0000894070	3.4640696049
26.4255113602	1.0000941753	3.4668188095
27.4255685806	1.0000879765	3.4695250988
28.4256258011	1.0000886917	3.4721777439
29.4256825447	1.0000860691	3.4748146534
30.4257397652	1.0000913143	3.4773681164
31.4257969856	1.0000852346	3.4799187183
32.4258542061	1.0000864267	3.4824135303
33.4259114265	1.0000882149	3.4848716259
34.4259686470	1.0000886917	3.4873211384
35.4260258675	1.0000900030	3.4897315502
36.4260830879	1.0000888109	3.4920914173
37.4261403084	1.0000811815	3.4944229126
38.4261975288	1.0000934601	3.4967191219
39.4262547493	1.0000890493	3.4990069866
40.4253120422	1.0000857115	3.5012319088
41.4253692627	1.0000926256	3.5034620762
42.4254264832	1.0000941753	3.5056545734
43.4254837036	1.0000916719	3.5078248978
44.4255409241	1.0000909567	3.5099802017
45.4255981445	1.0000867844	3.5120742321
46.4256553650	1.0000922680	3.5141744614
47.4257125854	1.0000867844	3.5162596703
48.4257698059	1.0000898838	3.5182881355
49.4258265495	1.0000971556	3.5203361511
50.4258837700	1.0000948906	3.5223248005
51.4259409904	1.0000944138	3.5243246555
52.4259982109	1.0000952482	3.5262658596
53.4260554314	1.0000929832	3.5281987190
54.4261126518	1.0000929832	3.5301303864
55.4261698723	1.0000908375	3.5320327282
56.4262270927	1.0000920296	3.5339140892
57.4252843857	1.0000864267	3.5357732773
58.4253416061	1.0000904799	3.5376229286
59.4253988266	1.0000933409	3.5394601822
60.4254560471	1.0000890493	3.5412600040
61.4255132675	1.0000804663	3.5430471897
62.4255704880	1.0000880957	3.5448336601
63.4256277084	1.0000889301	3.5465929508
64.4256849289	1.0000894070	3.5483570099
65.4257421494	1.0000872612	3.5500688553
66.4257993698	1.0000896454	3.5518074036
67.4258565903	1.0000896454	3.5535013676
68.4259138107	1.0000926256	3.5551965237
69.4259705544	1.0000928640	3.5568773746
70.4260277748	1.0000871420	3.5585126877
71.4260849953	1.0000885725	3.5601515770
72.4261422157	1.0000807047	3.5617809296
73.4261994362	1.0000874996	3.5634083748
74.4262566566	1.0000838041	3.5650150776
75.4253134727	1.0000852346	3.5666072369
76.4253711700	1.0000877380	3.5681953430
77.4254279137	1.0000860691	3.5697729588
78.4254856110	1.0000864267	3.5713143349
79.4255423546	1.0000884533	3.5728571415
80.4256000519	1.0000852346	3.5743887424
81.4256567955	1.0000907183	3.5759067535
82.4257144928	1.0000890493	3.5774164200
83.4257712364	1.0000838041	3.5789210796
84.4258289337	1.0000892878	3.5803892612
85.4258856773	1.0000823736	3.5818674564
86.4259433746	1.0000952482	3.5833530426
87.4260001183	1.0000873804	3.5848040581
88.4260573387	1.0000917912	3.5862450600
89.4261145592	1.0000927448	3.5876727104
90.4261717796	1.0000908375	3.5891017914
91.4262290001	1.0000861883	3.5905263424
92.4252862930	1.0000907183	3.5919187069
93.4253430367	1.0000886917	3.5933096409
94.4254007339	1.0000877380	3.5946929455
