0.4450249672	-0.9999014139	4.0104160309
1.4450821877	-0.9999035597	4.0050482750
2.4451394081	-0.9999028444	4.0023550987
3.4451966286	-0.9999037981	4.0002765656
4.4452538490	-0.9999020100	3.9984743595
5.4443111420	-0.9999018908	3.9969105721
6.4443683624	-0.9999018908	3.9954328537
7.4444255829	-0.9999051094	3.9940865040
8.4444828033	-0.9999017715	3.9927825928
9.4445400238	-0.9998973608	3.9915659428
10.4445972443	-0.9998992682	3.9903910160
11.4446544647	-0.9999015331	3.9892623425
12.4447116852	-0.9998971224	3.9881873131
13.4447689056	-0.9999023676	3.9871482849
14.4448256493	-0.9999030828	3.9861299992
15.4448828697	-0.9999059439	3.9851596355
16.4449400902	-0.9999096394	3.9841980934
17.4449973106	-0.9998993874	3.9832873344
18.4450545311	-0.9999023676	3.9823756218
19.4451117516	-0.9999043941	3.9815139771
20.4451689720	-0.9999039173	3.9806375504
21.4452261925	-0.9999020100	3.9798123837
22.4442834854	-0.9999045134	3.9789881706
23.4443407059	-0.9999070168	3.9781918526
24.4443979263	-0.9999045134	3.9774243832
25.4444551468	-0.9998990297	3.9766497612
26.4445123672	-0.9999029636	3.9758934975
27.4445695877	-0.9999063015	3.9751708508
28.4446268082	-0.9999015331	3.9744472504
29.4446840286	-0.9999061823	3.9737462997
30.4447412491	-0.9999032021	3.9730596542
31.4447984695	-0.9999080896	3.9723625183
32.4448556900	-0.9999020100	3.9717087746
33.4449124336	-0.9999074936	3.9710638523
34.4449696541	-0.9999028444	3.9703962803
35.4450268745	-0.9999091625	3.9697825909
36.4450840950	-0.9999076128	3.9691479206
37.4451413155	-0.9999032021	3.9685406685
38.4451985359	-0.9999028444	3.9679331779
39.4452557564	-0.9999016523	3.9673559666
40.4443130493	-0.9999061823	3.9667456150
41.4443702698	-0.9999127388	3.9661703110
42.4444274902	-0.9999020100	3.9656057358
43.4444847107	-0.9999090433	3.9650492668
44.4445419312	-0.9999046326	3.9644951820
45.4445991516	-0.9999049902	3.9639472961
46.4446563721	-0.9999099970	3.9634261131
47.4447135925	-0.9999054670	3.9629209042
48.4447708130	-0.9999114275	3.9623796940
49.4448280334	-0.9999063015	3.9618690014
50.4448852539	-0.9999063015	3.9613821507
51.4449424744	-0.9999045134	3.9608707428
52.4449996948	-0.9999101162	3.9603745937
53.4450564384	-0.9999089241	3.9598884583
54.4451136589	-0.9999052286	3.9593982697
55.4451708794	-0.9999076128	3.9589142799
56.4452280998	-0.9999079704	3.9584579468
57.4442853928	-0.9999080896	3.9579956532
58.4443426132	-0.9999054670	3.9575421810
59.4443998337	-0.9999073744	3.9570751190
60.4444570541	-0.9999147654	3.9566352367
61.4445142746	-0.9999098778	3.9561846256
62.4445714951	-0.9999105930	3.9557542801
63.4446287155	-0.9999089241	3.9553201199
64.4446859360	-0.9999128580	3.9548861980
65.4447431564	-0.9999145269	3.9544649124
66.4448003769	-0.9999164343	3.9540433884
67.4448575974	-0.9999155998	3.9536390305
68.4449148178	-0.9999096394	3.9532184601
69.4449720383	-0.9999052286	3.9527986050
70.4450292587	-0.9999049902	3.9523932934
71.4450864792	-0.9999063015	3.9519841671
72.4451436996	-0.9999066591	3.9516067505
73.4452004433	-0.9999080896	3.9511811733
74.4452576637	-0.9999076128	3.9508020878
75.4443149567	-0.9999063015	3.9504253864
76.4443717003	-0.9999036789	3.9500207901
77.4444293976	-0.9999113083	3.9496302605
78.4444861412	-0.9999123812	3.9492599964
79.4445438385	-0.9999065399	3.9488735199
80.4446005821	-0.9999072552	3.9484896660
81.4446582794	-0.9999084473	3.9481165409
82.4447150230	-0.9999066591	3.9477312565
83.4447727203	-0.9999094009	3.9473512173
84.4448294640	-0.9999071360	3.9469764233
85.4448871613	-0.9999068975	3.9466197491
86.4449439049	-0.9999111891	3.9462525845
87.4450016022	-0.9999091625	3.9458825588
88.4450583458	-0.9999023676	3.9455409050
89.4451160431	-0.9999088049	3.9451689720
90.4451727867	-0.9999094009	3.9448227882
91.4452304840	-0.9999054670	3.9444620609
92.4442873001	-0.9999091625	3.9440901279
93.4443445206	-0.9999022484	3.9437568188
94.4444012642	-0.9999066591	3.9433920383
95.4444589615	-0.9999101162	3.9430518150
96.4445157051	-0.9999054670	3.9426932335
97.4445734024	-0.9999113083	3.9423527718
98.4446301460	-0.9999067783	3.9419996738
99.4446878433	-0.9999116659	3.9416549206
100.4447445869	-0.9999133348	3.9413120747
101.4448022842	-0.9999084473	3.9409835339
102.4448590279	-0.9999119043	3.9406418800
103.4449167252	-0.9999079704	3.9402861595
104.4449734688	-0.9999090433	3.9399499893
105.4450311661	-0.9999097586	3.9396240711
106.4450879097	-0.9999071360	3.9392738342
107.4451456070	-0.9999103546	3.9389550686
108.4452023506	-0.9999113083	3.9385778904
109.4452600479	-0.9999109507	3.9382598400
110.4443168640	-0.9999099970	3.9379115105
111.4443740845	-0.9999138117	3.9375751019
112.4444313049	-0.9999111891	3.9372434616
113.4444880486	-0.9999079704	3.9369077682
114.4445452690	-0.9999063015	3.9365942478
115.4446024895	-0.9999051094	3.9362504482
116.4446597099	-0.9999121428	3.9359169006
117.4447169304	-0.9999079704	3.9356031418
118.4447741508	-0.9999104738	3.9352793694
119.4448313713	-0.9999109507	3.9349486828
120.4448885918	-0.9999120235	3.9346132278
121.4449458122	-0.9999104738	3.9343004227
122.4450030327	-0.9999111891	3.9339711666
123.4450602531	-0.9999071360	3.9336347580
124.4451174736	-0.9999115467	3.9333148003
125.4451746941	-0.9999051094	3.9329953194
126.4452319145	-0.9999053478	3.9326548576
