0.4350247383	-0.9999148846	3.6702985764
1.4350819588	-0.9999163151	3.6652967930
2.4351391792	-0.9999092817	3.6626811028
3.4351963997	-0.9999042749	3.6606006622
4.4352536201	-0.9999057055	3.6587648392
5.4353108406	-0.9999023676	3.6571083069
6.4353680611	-0.9998997450	3.6555974483
7.4354248047	-0.9999016523	3.6541984081
8.4344820976	-0.9998962879	3.6528768539
9.4345393181	-0.9998959303	3.6516213417
10.4345965385	-0.9999008179	3.6504142284
11.4346537590	-0.9999012947	3.6492695808
12.4347109795	-0.9998997450	3.6481716633
13.4347681999	-0.9998997450	3.6471376419
14.4348254204	-0.9998975992	3.6461079121
15.4348826408	-0.9998952150	3.6451375484
16.4349398613	-0.9998918772	3.6441988945
17.4349970818	-0.9998953342	3.6432898045
18.4350543022	-0.9998989105	3.6424221992
19.4351115227	-0.9998989105	3.6415381432
20.4351687431	-0.9998978376	3.6407186985
21.4352259636	-0.9998915195	3.6399044991
22.4352831841	-0.9998936653	3.6391160488
23.4353404045	-0.9998966455	3.6383538246
24.4353976250	-0.9998909235	3.6376094818
25.4354548454	-0.9998914003	3.6368825436
26.4345116615	-0.9998886585	3.6361789703
27.4345684052	-0.9998949766	3.6354930401
28.4346261024	-0.9998911619	3.6348307133
29.4346828461	-0.9998921156	3.6341781616
30.4347405434	-0.9998980761	3.6334998608
31.4347972870	-0.9998911619	3.6328973770
32.4348549843	-0.9998917580	3.6322679520
33.4349117279	-0.9998903275	3.6316564083
34.4349694252	-0.9998892546	3.6310727596
35.4350261688	-0.9998877048	3.6304998398
36.4350838661	-0.9998958111	3.6299381256
37.4351406097	-0.9998905659	3.6293630600
38.4351983070	-0.9998897314	3.6288216114
39.4352550507	-0.9998940229	3.6282856464
40.4353127480	-0.9998923540	3.6277422905
41.4353694916	-0.9998908043	3.6272420883
42.4354271889	-0.9998910427	3.6267204285
43.4344840050	-0.9998898506	3.6262204647
44.4345412254	-0.9998887777	3.6257379055
45.4345984459	-0.9998915195	3.6252512932
46.4346556664	-0.9998872280	3.6247723103
47.4347124100	-0.9998955727	3.6242997646
48.4347696304	-0.9998887777	3.6238372326
49.4348268509	-0.9998892546	3.6233980656
50.4348840714	-0.9998940229	3.6229336262
51.4349412918	-0.9998892546	3.6224913597
52.4349985123	-0.9998940229	3.6220617294
53.4350557327	-0.9998918772	3.6216280460
54.4351129532	-0.9998965263	3.6212153435
55.4351701736	-0.9998936653	3.6208000183
56.4352273941	-0.9998930693	3.6203706264
57.4352846146	-0.9998921156	3.6199736595
58.4353418350	-0.9998927116	3.6195755005
59.4353990555	-0.9998917580	3.6191902161
60.4354562759	-0.9998927116	3.6188178062
61.4345135689	-0.9998935461	3.6184315681
62.4345707893	-0.9998933077	3.6180522442
