SOC,RO,R1,Q1,a1,R2,Q2,a2,Q,L
1,0.000941106114463042,0.011531099365835,0.367701989726959,0.107558269039481,0.0105084221554104,0.229558950065346,0.0521828345437461,4.09984640120677,6.90735215443533e-09
0.903632145411039,0.000656495899915956,0.00742486004890196,0.221641265028571,0.0760502983296536,0.00673907869059082,0.153001764482985,0.0366729746875652,2.2758942134473,5.67557348539497e-09
0.807264403477971,0.000863430704446545,0.00872290937933854,0.288708768323076,0.0990307984042154,0.00785136272876922,0.166084230126597,0.0391878452668397,3.48228439400838,7.80376328603531e-09
0.757345400902519,0.00102867017446895,0.0100053144244269,0.346820303488392,0.115439876238821,0.00896954752948753,0.193207667730401,0.0445494518834312,4.67999442216916,9.27686655429293e-09
0.661244010797102,0.000990075303964924,0.00932569044959841,0.369280877294051,0.110461949292652,0.00833681775099489,0.180131181081327,0.0368609911237925,7.22205663020374,8.50640512075956e-09
0.565142648919242,0.00107255987049674,0.0100850423395351,0.46904070444159,0.118644674726488,0.00901599896494169,0.205929813124416,0.0344442926000771,9.75046168417962,8.47502245662309e-09
0.46877446939911,0.00126473346244173,0.016357877739386,0.575933373565092,0.134557770155978,0.0150160509086856,0.446091066664354,0.0595250899085982,13.6940999251719,1.02602762875451e-08
0.372406397631848,0.00108384430952456,0.0209565848048422,0.371087298217914,0.0905659760576925,0.0194449970797659,1.4700945287107,0.152707907815388,18.7579069358815,1.25501327704297e-08
0.276038332167416,0.000596449816538661,0.00717396250762623,0.182009122888,0.0408021302573404,0.00640462641469319,0.833031087681152,0.0806438656391806,14.4377281834814,9.72257538420033e-09
0.179937181487408,0.000199554618818104,0.00189806161394529,0.0699493887987226,0.00954629262968987,0.0012379179562819,0.379974054657471,0.0573449432233179,20.7964324176386,3.84629404865872e-09
0.0838357011573535,0.000247628643063413,0.001963788266736,0.0834175514456645,0.0109406332760021,0.00131407842024631,0.267330129216392,0.0295384545389634,3.72596935573332,4.47029970023585e-09
