SOC,RO,R1,Q1,a1,R2,Q2,a2,Q,L
1,0.000322616324807172,0.00142334707648131,0.0275249112522437,0.00767219376374104,0.00139788508287442,0.101643053414322,0.056774043389748,2.4791586309102,4.67464116156667e-09
0.891566280509506,0.000164265114250557,0.00131096584939557,0.0220939920322246,0.00478018951013457,0.00124672320425698,0.0355080858681427,0.0240642787069078,1.09710800254562,2.18190563571907e-09
0.782832415517283,0.000835300306656519,0.00638319582827271,0.181571667235186,0.0580192209606339,0.00547889904351601,0.176808618697241,0.0359813070737066,1.48306819310845,6.39923251500409e-09
0.674098679445267,0.000729213649536099,0.00540907261402262,0.152094680809605,0.0494297969853193,0.00461075082048731,0.152101348561253,0.0345241926158725,2.47548261999196,6.25121395231348e-09
0.565364866347304,0.000802830493222262,0.00612461131865562,0.176971609708589,0.051571753986627,0.00521856043838473,0.205497853021367,0.0406802721275561,4.74684046471693,7.2188700917172e-09
0.456932128529772,0.000905560345286487,0.00745103631449281,0.226293693948708,0.0545333598654283,0.00633563009079802,0.329382566360313,0.0537000091328207,6.82507567468192,8.21353485756169e-09
0.348499328265157,0.00111798222744352,0.00900934462465167,0.307244290777083,0.0591407969683227,0.00727206588449271,0.557049127115839,0.093856492559187,9.90699471462064,1.18041194742472e-08
0.239765500770438,0.000667237906363049,0.00456238901605552,0.206100471063806,0.0260104409668444,0.00288092094362508,0.291022358626411,0.0608942418678231,11.3899574464811,7.90818103337423e-09
0.131031873872836,0.000381993489626389,0.00257882759351429,0.122627032350921,0.0121754428470228,0.00133561773055136,0.139351597657672,0.0275553647673902,8.61903120321211,4.20736697086773e-09
0.0225994815900182,0.000556929017260571,0.00247701147385666,0.116498583968062,0.0221204472364996,0.00215805263990779,0.144854716132164,0.0221178058580577,2.00239021235866,9.28624646928017e-09
