SOC,RO,R1,Q1,a1,R2,Q2,a2,Q,L
1,0.0807611677980957,0.0350716443671993,0.70874102417142,0.513375220548392,0.00688616466609624,1.20887310907159,0.888873620167266,126.032119487239,2.43903306479895e-07
0.89365122796589,0.0808445570605248,0.0289406687700024,0.707567985128707,0.517054571215947,0.0122790934206384,1.13231299347313,0.788104025323817,113.696880307573,2.45901381338343e-07
0.787008514275298,0.0820971617221491,0.0223535847223176,0.468423084785868,0.575962632883966,0.0193914818653596,1.03109792016914,0.734673789444086,113.367695302914,2.3778726319048e-07
0.680365276821226,0.0824441389841627,0.0235034612962619,0.457035622703505,0.582010109401438,0.0185582069690931,1.08391958147009,0.754055260274312,144.970111096231,2.35528779596054e-07
0.573722468841476,0.0824711599598874,0.0256554358322036,0.511534532335156,0.569532982214577,0.0183251888554811,1.26872928023178,0.759144011925142,179.978081318382,2.35670819943997e-07
0.467374737968533,0.0823457293622874,0.0280411975090456,0.602889838347385,0.551122798053494,0.0178358115781386,1.59445224352746,0.759099133912432,184.71809712057,2.36388898728916e-07
0.36102699770264,0.0825066336986394,0.0321295715782728,0.703891625224787,0.536643685684452,0.0155102765032767,2.17246758250102,0.789450697858462,159.680018111676,2.34257451703603e-07
0.254383932655255,0.0822437859222334,0.0445891898046522,1.12323030643173,0.481617775253226,0.010999791903493,3.61929130291076,0.942202161328624,146.771707464086,2.34587093375321e-07
0.147741101993107,0.0818424334518729,0.0517678076693697,1.46805069383258,0.443188426062429,0.011621837156471,4.10626071074681,0.986859482800787,159.1360668492,2.42352479557177e-07
0.0410981267871648,0.0845087921583781,0.0402507452498254,0.874857795021773,0.522638243166501,0.0269302192987383,3.48928349042165,0.874220968703675,74.7270894451097,2.22850186660856e-07
