0.3420195580	-2.9995553493	3.8377940655
1.3420767784	-2.9995415211	3.8109619617
2.3411335945	-2.9995203018	3.7976968288
3.3411908150	-2.9995703697	3.7877449989
4.3412480354	-2.9995548725	3.7794382572
5.3413047791	-2.9995789528	3.7721672058
6.3413624763	-2.9995865822	3.7655906677
7.3414192200	-2.9995946884	3.7595362663
8.3414769173	-2.9996104240	3.7538816929
9.3415336609	-2.9996128082	3.7485947609
10.3415913582	-2.9996156693	3.7435562611
11.3416481018	-2.9996044636	3.7387802601
12.3417057991	-2.9996037483	3.7342288494
13.3417625427	-2.9996082783	3.7298736572
14.3418202400	-2.9996159077	3.7256717682
15.3418769836	-2.9996151924	3.7216472626
16.3419346809	-2.9996118546	3.7177526951
17.3419914246	-2.9996247292	3.7139949799
18.3420491219	-2.9996201992	3.7103857994
19.3421058655	-2.9996387959	3.7068703175
20.3411636353	-2.9996316433	3.7034535408
21.3412203789	-2.9996323586	3.7001452446
22.3412775993	-2.9996318817	3.6969203949
23.3413348198	-2.9996411800	3.6938109398
24.3413920403	-2.9996492863	3.6907749176
25.3414487839	-2.9996452332	3.6878094673
26.3415064812	-2.9996485710	3.6849341393
27.3415632248	-2.9996576309	3.6820869446
28.3416209221	-2.9996492863	3.6793286800
29.3416776657	-2.9996452332	3.6766147614
30.3417353630	-2.9996554852	3.6739697456
31.3417921066	-2.9996411800	3.6713588238
32.3418498039	-2.9996535778	3.6687958241
33.3419065475	-2.9996647835	3.6662850380
34.3419642448	-2.9996657372	3.6638126373
35.3420209885	-2.9996492863	3.6613926888
36.3420786858	-2.9996526241	3.6589951515
37.3411355019	-2.9996461868	3.6566565037
38.3411927223	-2.9996621609	3.6543219090
39.3412499428	-2.9996516705	3.6520621777
40.3413071632	-2.9996581078	3.6498148441
41.3413643837	-2.9996421337	3.6475999355
42.3414216042	-2.9996483326	3.6454198360
43.3414788246	-2.9996650219	3.6432509422
44.3415355682	-2.9996542931	3.6411292553
45.3415927887	-2.9996569157	3.6390097141
46.3416500092	-2.9996421337	3.6369075775
47.3417072296	-2.9996528625	3.6348636150
48.3417644501	-2.9996438026	3.6328263283
49.3418216705	-2.9996376038	3.6308164597
50.3418788910	-2.9996392727	3.6288270950
51.3419361115	-2.9996681213	3.6268372536
52.3419933319	-2.9996502399	3.6249191761
53.3420505524	-2.9996294975	3.6230158806
54.3421077728	-2.9996447563	3.6210966110
55.3411650658	-2.9996321201	3.6192462444
56.3412222862	-2.9996452332	3.6173806190
57.3412795067	-2.9996447563	3.6155660152
58.3413367271	-2.9996590614	3.6137316227
59.3413939476	-2.9996623993	3.6119501591
60.3414511681	-2.9996471405	3.6101858616
61.3415083885	-2.9996526241	3.6084439754
62.3415656090	-2.9996480942	3.6067335606
63.3416228294	-2.9996383190	3.6050226688
64.3416795731	-2.9996383190	3.6033525467
65.3417367935	-2.9996442795	3.6016938686
66.3417940140	-2.9996533394	3.6000564098
67.3418512344	-2.9996526241	3.5984222889
68.3419084549	-2.9996371269	3.5968213081
69.3419656754	-2.9996390343	3.5952370167
70.3420228958	-2.9996366501	3.5936686993
71.3420801163	-2.9996480942	3.5921401978
72.3411374092	-2.9996564388	3.5906274319
73.3411946297	-2.9996495247	3.5891282558
74.3412518501	-2.9996521473	3.5876450539
75.3413090706	-2.9996383190	3.5862128735
76.3413662910	-2.9996440411	3.5847587585
77.3414235115	-2.9996514320	3.5833320618
78.3414807320	-2.9996557236	3.5819497108
79.3415379524	-2.9996540546	3.5805487633
80.3415951729	-2.9996359348	3.5791840553
81.3416523933	-2.9996440411	3.5778436661
82.3417096138	-2.9996304512	3.5764820576
83.3417668343	-2.9996542931	3.5751903057
84.3418235779	-2.9996488094	3.5738644600
85.3418807983	-2.9996418953	3.5725803375
86.3419380188	-2.9996566772	3.5713243484
87.3419952393	-2.9996345043	3.5700659752
88.3420524597	-2.9996466637	3.5688142776
89.3421096802	-2.9996476173	3.5675776005
90.3411669731	-2.9996674061	3.5663712025
91.3412241936	-2.9996492863	3.5651547909
92.3412814140	-2.9996411800	3.5639722347
93.3413386345	-2.9996621609	3.5627934933
94.3413958549	-2.9996526241	3.5616405010
95.3414530754	-2.9996500015	3.5604801178
96.3415102959	-2.9996581078	3.5593411922
97.3415675163	-2.9996407032	3.5582149029
98.3416247368	-2.9996457100	3.5570728779
99.3416819572	-2.9996569157	3.5559692383
100.3417391777	-2.9996247292	3.5548956394
101.3417963982	-2.9996469021	3.5537693501
102.3418536186	-2.9996542931	3.5527153015
103.3419108391	-2.9996302128	3.5516409874
104.3419675827	-2.9996440411	3.5505921841
105.3420248032	-2.9996383190	3.5495619774
106.3420820236	-2.9996232986	3.5485076904
107.3411393166	-2.9996292591	3.5474870205
108.3411965370	-2.9996294975	3.5464553833
109.3412537575	-2.9996290207	3.5454378128
110.3413109779	-2.9996352196	3.5444455147
111.3413681984	-2.9996452332	3.5434341431
112.3414254189	-2.9996385574	3.5424301624
113.3414826393	-2.9996500015	3.5414466858
114.3415398598	-2.9996454716	3.5404648781
115.3415970802	-2.9996428490	3.5394949913
116.3416543007	-2.9996716976	3.5385379791
117.3417115211	-2.9996430874	3.5375995636
118.3417687416	-2.9996407032	3.5366394520
119.3418259621	-2.9996676445	3.5356998444
120.3418831825	-2.9996662140	3.5347666740
121.3419404030	-2.9996502399	3.5338227749
122.3419976234	-2.9996800423	3.5328900814
123.3420543671	-2.9996466637	3.5319867134
124.3421115875	-2.9996540546	3.5310611725
125.3411688805	-2.9996514320	3.5301306248
126.3412256241	-2.9996485710	3.5292220116
